"4340,0,0,0",
"5130,0,0,0",
"5168,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"16999,0,0,0",
"16235,0,0,0",
"3146,0,0,0",
"13321,0,0,0",
"13321,0,0,0",
"5130,0,0,0",
"13728,0,0,0",
"13398,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13398,0,0,0",
"5130,0,0,0",
"12750,0,0,0",
"5130,0,0,0",
"13398,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"12432,0,0,0",
"13398,0,0,0",
"12996,0,0,0",
"5130,0,0,0",
"3120,0,0,0",
"5130,0,0,0",
"13244,0,0,0",
"11972,0,0,0",
"3146,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"12750,0,0,0",
"13572,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"12675,0,0,0",
"5130,0,0,0",
"12675,0,0,0",
"12675,0,0,0",
"3042,0,0,0",
"12675,0,0,0",
"5130,0,0,0",
"13572,0,0,0",
"4917,0,0,0",
"5130,0,0,0",
"13650,0,0,0",
"13650,0,0,0",
"13398,0,0,0",
"3146,0,0,0",
"5335,0,0,0",
"12996,0,0,0",
"4917,0,0,0",
"13572,0,0,0",
"3042,0,0,0",
"13650,0,0,0",
"3042,0,0,0",
"13650,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13321,0,0,0",
"12996,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13244,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13806,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13728,0,0,0",
"3042,0,0,0",
"13728,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"14141,0,0,0",
"3042,0,0,0",
"13398,0,0,0",
"14062,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13650,0,0,0",
"5130,0,0,0",
"12675,0,0,0",
"13650,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"12750,0,0,0",
"5130,0,0,0",
"12750,0,0,0",
"4818,0,0,0",
"5130,0,0,0",
"12045,0,0,0",
"11664,0,0,0",
"5130,0,0,0",
"11664,0,0,0",
"4917,0,0,0",
"12045,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"11130,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"11972,0,0,0",
"11431,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"11130,0,0,0",
"5130,0,0,0",
"3240,0,0,0",
"11664,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"13072,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"12358,0,0,0",
"4917,0,0,0",
"12675,0,0,0",
"5335,0,0,0",
"3042,0,0,0",
"11736,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"11736,0,0,0",
